node_id,article_id,entity,entity_type,cluster,topic,sum_sentiment,sum_pos,sum_neg,weight_pos,weight_neg,downloaded_date,weight
272,429128,Tactics,ORG,1,7,-0.5574,0.0,-0.5574,0,1,2022-03-28,1
273,429128,Zelenskyy,PERSON,1,7,-12.8111,14.7827,-27.593799999999995,32,49,2022-03-28,81
274,429128,Karmanau,ORG,1,7,0.0,0.0,0.0,0,0,2022-03-28,0
275,429128,Robert Burns,PERSON,1,7,0.34,0.34,0.0,1,0,2022-03-28,1
276,429128,Matthew Lee,PERSON,1,7,0.0,0.0,0.0,0,0,2022-03-28,0
277,429128,Danica Kirka,PERSON,1,7,0.0,0.0,0.0,0,0,2022-03-28,0
278,627043,Chernobyl,GPE,1,1,-2.762,0.8446,-3.6066,3,6,2022-03-31,9
279,627043,Ukrainians,NORP,1,1,-18.3655,14.765499999999998,-33.131,33,57,2022-03-31,90
280,627043,Energoatom,GPE,1,1,-0.296,0.0,-0.296,0,1,2022-03-31,1
281,627043,Iryna Vereshchuk,PERSON,1,1,0.21619999999999998,0.8867,-0.6705,4,1,2022-03-31,5
282,627043,The International Atomic Energy Agency,ORG,1,1,-0.7964,0.0,-0.7964,0,1,2022-03-31,1
283,627043,IAEA,ORG,1,1,-0.296,0.0,-0.296,0,1,2022-03-31,1
284,627043,Edwin Lyman,PERSON,1,1,0.1154,0.1154,0.0,1,0,2022-03-31,1
285,627043,the U.S.-based Union of Concerned Scientists,ORG,1,1,0.1154,0.1154,0.0,1,0,2022-03-31,1
286,627043,Oleksandr Palviuk,ORG,1,1,-0.5267,0.0,-0.5267,0,1,2022-03-31,1
287,627043,Irpin,ORG,1,1,-0.6455,0.34,-0.9854999999999999,1,2,2022-03-31,3
288,627043,Hostomel,PERSON,1,1,-1.1636,0.0,-1.1636,0,2,2022-03-31,2
289,627043,Pavliuk,ORG,1,1,0.0,0.0,0.0,0,0,2022-03-31,0
290,627043,Brovary,PERSON,1,1,-1.2696,0.0,-1.2696,0,2,2022-03-31,2
291,627043,Ukrainian Human Rights,ORG,1,1,-0.765,0.0,-0.765,0,1,2022-03-31,1
292,627043,Lyudmyla Denisova Ukraine,PERSON,1,1,-0.765,0.0,-0.765,0,1,2022-03-31,1
293,627043,Jens Stoltenberg,PERSON,1,1,-0.5854000000000001,1.1951,-1.7805,3,3,2022-03-31,6
294,627043,Stoltenberg,PERSON,1,1,0.6813,1.2894,-0.6081,3,2,2022-03-31,5
295,627043,Luhansk,GPE,1,1,-3.7145,0.0,-3.7145,0,8,2022-03-31,8
296,627043,Donetsk,GPE,1,1,-3.3970000000000002,0.0516,-3.4486000000000003,1,6,2022-03-31,7
297,627043,Denis Pushilin,PERSON,1,1,0.0516,0.0516,0.0,1,0,2022-03-31,1
298,627043,Italian,NORP,1,1,0.4549,1.3559999999999999,-0.9011,4,3,2022-03-31,7
299,627043,Mario Draghi,PERSON,1,1,-0.46269999999999994,0.4384,-0.9011,2,3,2022-03-31,5
300,627043,Australia,GPE,1,1,-2.4032999999999998,3.3835,-5.7867999999999995,5,9,2022-03-31,14
301,627043,Jeremy Fleming,PERSON,1,1,1.2925,1.2925,0.0,2,0,2022-03-31,2
302,627043,Pentagon,ORG,1,1,-11.9117,6.0696,-17.9813,18,34,2022-03-31,52
303,627043,Javelin anti-tank,PERSON,1,1,-0.4404,0.0,-0.4404,0,1,2022-03-31,1
304,627043,John Kirby,PERSON,1,1,-1.4002000000000001,3.1235000000000004,-4.523700000000001,6,11,2022-03-31,17
305,627043,Dmitry Peskov,PERSON,1,1,-0.6927,0.7985,-1.4911999999999999,2,5,2022-03-31,7
306,627043,the State Department,ORG,1,1,-1.1498,0.7579,-1.9077000000000002,1,3,2022-03-31,4
307,704263,Penta,GPE,1,2,-0.5994,0.0,-0.5994,0,1,2022-04-01,1
308,704263,the International Committee for the Red Cross,ORG,1,2,0.0,0.0,0.0,0,0,2022-04-01,0
309,704263,Andryushchenko,PERSON,1,2,0.02190000000000003,0.6705,-0.6486,1,1,2022-04-01,2
310,704263,Telegram,ORG,1,2,-3.9666,0.6705,-4.6371,1,8,2022-04-01,9
311,704263,Red Cross,ORG,1,2,-1.6627999999999998,0.4019,-2.0646999999999998,1,3,2022-04-01,4
312,704263,French,NORP,1,2,-5.644299999999999,2.2606,-7.9049000000000005,4,18,2022-04-01,22
313,704263,Emmanuel Macron,PERSON,1,2,-2.2352,0.4019,-2.6371,1,5,2022-04-01,6
314,704263,the European Parliament,ORG,1,2,-0.8272,0.5719,-1.3991,1,3,2022-04-01,4
315,704263,Roberta Metsola,PERSON,1,2,-0.6249,0.0,-0.6249,0,1,2022-04-01,1
316,704263,n’t,GPE,1,2,0.9194,0.9194,0.0,2,0,2022-04-01,2
317,704263,Maksim Marchenko,PERSON,1,2,-0.5574,0.0,-0.5574,0,1,2022-04-01,1
318,704263,Iskander,ORG,1,2,-0.1655,0.0,-0.1655,0,1,2022-04-01,1
319,704263,Marchenko,PERSON,1,2,-0.3182,0.0,-0.3182,0,1,2022-04-01,1
320,704263,Russian Defense Ministry,ORG,1,2,-3.1297,0.256,-3.3857,2,5,2022-04-01,7
321,704263,Igor Konashenkov,PERSON,1,2,-2.6616999999999997,0.7240000000000001,-3.3857,4,5,2022-04-01,9
322,704263,Belgorod,GPE,1,2,-0.8818,0.0,-0.8818,0,2,2022-04-01,2
323,704263,Rosneft,ORG,1,2,-0.8573,0.0,-0.8573,0,1,2022-04-01,1
324,704263,Oleksiy Danilov,PERSON,1,2,0.2551,0.2551,0.0,2,0,2022-04-01,2
325,704263,national security council,ORG,1,2,0.1779,0.1779,0.0,1,0,2022-04-01,1
326,704263,Fox,ORG,1,2,-1.9737,0.128,-2.1017,1,3,2022-04-01,4
327,704263,Popasna,GPE,1,2,0.2732,0.2732,0.0,1,0,2022-04-01,1
328,704263,Rubizhne,PERSON,1,2,0.12700000000000006,0.9828,-0.8557999999999999,2,2,2022-04-01,4
329,704263,Lila,PERSON,1,2,0.0,0.0,0.0,0,0,2022-04-01,0
330,704263,Andriy,ORG,1,2,0.0,0.0,0.0,0,0,2022-04-01,0
331,704263,Andrea Rosa,PERSON,1,2,0.0,0.0,0.0,0,0,2022-04-01,0
332,734285,Robert Abrams,PERSON,1,1,-1.521,0.0,-1.521,0,2,2022-04-01,2
333,734285,Korea,GPE,1,1,-0.6808,0.0,-0.6808,0,1,2022-04-01,1
334,734285,Javelin,PERSON,1,1,-0.9967,0.2023,-1.199,1,3,2022-04-01,4
335,734285,the New York Times,ORG,1,1,-0.4404,0.0,-0.4404,0,1,2022-04-01,1
336,734285,Germany,GPE,1,1,0.10229999999999982,10.168499999999998,-10.066199999999998,22,25,2022-04-01,47
337,734285,Congressional,NORP,1,1,0.2459,0.3262,-0.0803,1,1,2022-04-01,2
338,734285,Tod Wolters,PERSON,1,1,1.0859,1.0859,0.0,3,0,2022-04-01,3
339,734285,Abrams,PERSON,1,1,-1.2362,0.2263,-1.4625,1,2,2022-04-01,3
340,734285,Luis Martinez,PERSON,1,1,0.0,0.0,0.0,0,0,2022-04-01,0
341,1011081,BUCHA,ORG,1,7,-1.7641,0.0,-1.7641,0,2,2022-04-03,2
342,1011081,Bucha,ORG,1,7,-27.453,5.3849,-32.8379,13,54,2022-04-03,67
343,1011081,European,NORP,1,7,-10.0869,7.314000000000001,-17.4009,19,39,2022-04-03,58
344,1011081,the European Union,ORG,1,7,-1.912,2.1539,-4.0659,5,5,2022-04-03,10
345,1011081,Defense Ministry,ORG,1,7,-3.3935,1.1583,-4.5518,5,10,2022-04-03,15
346,1011081,anti-Russian,NORP,1,7,-0.675,0.4215,-1.0965,1,2,2022-04-03,3
347,1011081,Hanna Herega,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-03,0
348,1011081,Herega,PERSON,1,7,-0.3612,0.0,-0.3612,0,1,2022-04-03,1
349,1011081,Oleksiy Arestovych,PERSON,1,7,-1.1364,0.0,-1.1364,0,2,2022-04-03,2
350,1011081,Grammy Awards,ORG,1,7,0.7579,0.7579,0.0,1,0,2022-04-03,1
351,1011081,Las Vegas,GPE,1,7,0.7579,0.7579,0.0,1,0,2022-04-03,1
352,1011081,the U.N. Security Council,ORG,1,7,3.4874,3.9396999999999998,-0.45230000000000004,8,2,2022-04-03,10
353,1011081,Security Council,ORG,1,7,0.7967,1.5794,-0.7827,4,2,2022-04-03,6
354,1011081,Motyzhyn,GPE,1,7,-0.6705,0.0,-0.6705,0,1,2022-04-03,1
355,1011081,State,ORG,1,7,-1.5231999999999999,1.7776999999999996,-3.3009,7,6,2022-04-03,13
356,1011081,Anthony Blinken,PERSON,1,7,-1.3460999999999999,0.0,-1.3460999999999999,0,2,2022-04-03,2
357,1011081,CNN,ORG,1,7,-4.1006,0.128,-4.2286,1,7,2022-04-03,8
358,1011081,Vitali Klitschko,PERSON,1,7,-1.3979,0.0,-1.3979,0,3,2022-04-03,3
359,1011081,EU,ORG,1,7,3.2439,19.1994,-15.955499999999999,45,38,2022-04-03,83
360,1011081,Defense,ORG,1,7,0.8317,3.2592000000000008,-2.4275,16,5,2022-04-03,21
361,1011081,Christine Lambrecht,PERSON,1,7,0.6047,0.6047,0.0,2,0,2022-04-03,2
362,1011081,German,NORP,1,7,2.9010999999999996,8.755300000000002,-5.8542,22,13,2022-04-03,35
363,1011081,ARD,ORG,1,7,0.128,0.128,0.0,1,0,2022-04-03,1
364,1011081,Dmitry Zhivitsky,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-03,0
365,1011081,The International Committee of the Red Cross,ORG,1,7,0.4215,0.4215,0.0,1,0,2022-04-03,1
366,1011081,RBK Ukraina,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-03,0
367,1011081,Istanbul,GPE,1,7,-0.6683,0.0,-0.6683,0,2,2022-04-03,2
368,1011081,Qena,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-03,0
369,1011081,Yuras Karmanau,PERSON,1,7,0.4215,0.4215,0.0,1,0,2022-04-03,1
370,1521144,ANDRIIVKA,ORG,1,7,-0.9337,0.0,-0.9337,0,1,2022-04-06,1
371,1521144,Vadym Boichenko,PERSON,1,7,-0.7906,0.0,-0.7906,0,1,2022-04-06,1
372,1521144,Boichenko,PERSON,1,7,-0.4939,0.0,-0.4939,0,1,2022-04-06,1
373,1521144,the Red Cross,ORG,1,7,-0.4504,0.0263,-0.4767,1,1,2022-04-06,2
374,1521144,Capturing Mariupol,ORG,1,7,0.5106,0.5106,0.0,1,0,2022-04-06,1
375,1521144,Nazis,NORP,1,7,-3.2072000000000003,0.4286,-3.6358,2,6,2022-04-06,8
376,1521144,The Associated Press,ORG,1,7,-0.6637,2.7381,-3.4018000000000006,6,7,2022-04-06,13
377,1521144,Andriivka,ORG,1,7,0.0,0.0,0.0,0,0,2022-04-06,0
378,1521144,Valentyna Klymenko,PERSON,1,7,-0.4404,0.0,-0.4404,0,1,2022-04-06,1
379,1521144,Borodyanka,ORG,1,7,0.34,0.34,0.0,1,0,2022-04-06,1
380,1521144,Pavlo Kyrylenko,PERSON,1,7,-5.1643,0.0,-5.1643,0,7,2022-04-06,7
381,1521144,Sievierodonetsk,GPE,1,7,-0.34,0.0,-0.34,0,1,2022-04-06,1
382,1521144,Dnipropetrovsk,GPE,1,7,-0.4588,0.0,-0.4588,0,1,2022-04-06,1
383,1521144,The European Union,ORG,1,7,-0.34560000000000013,1.1939,-1.5395,2,4,2022-04-06,6
384,1521144,the United Kingdom,GPE,1,7,3.2821,3.5305,-0.2484,7,1,2022-04-06,8
385,1521144,the Security Council,ORG,1,7,0.3155,2.2044,-1.8889,6,4,2022-04-06,10
386,1521144,U.N.,ORG,1,7,-9.872499999999999,15.205600000000002,-25.078100000000003,27,43,2022-04-06,70
387,1521144,Dmitry Polyansky,PERSON,1,7,-1.27,0.0,-1.27,0,3,2022-04-06,3
388,1521144,Soviet Union’s,GPE,1,7,-1.53,0.0,-1.53,0,2,2022-04-06,2
389,1521144,Cara Anna,PERSON,1,7,0.4215,0.4215,0.0,1,0,2022-04-06,1
390,1521144,Edith M. Lederer,PERSON,1,7,0.843,0.843,0.0,2,0,2022-04-06,2
391,1521144,the United Nations,ORG,1,7,7.2523,9.8376,-2.5853,17,3,2022-04-06,20
392,1860324,Civilian,NORP,1,0,-0.9081,0.0,-0.9081,0,1,2022-04-09,1
393,1860324,KYIV,GPE,1,0,-4.2772,0.0,-4.2772,0,5,2022-04-09,5
394,1860324,Kramatorsk,PERSON,1,0,-11.7836,0.0,-11.783599999999998,0,18,2022-04-09,18
395,1860324,Austrian,NORP,1,0,-3.8296,1.3194,-5.149000000000001,2,9,2022-04-09,11
396,1860324,Britan,PERSON,1,0,0.0,0.0,0.0,0,0,2022-04-09,0
397,1860324,Sky,PERSON,1,0,-0.8885,0.0,-0.8885,0,1,2022-04-09,1
398,1860324,Kharkiv — Ukraine’s,ORG,1,0,-0.5859,0.0,-0.5859,0,1,2022-04-09,1
399,1860324,CBS,ORG,1,0,-0.3589,0.0023,-0.3612,1,1,2022-04-09,2
400,1860324,Crimean,NORP,1,0,-0.3182,0.0,-0.3182,0,1,2022-04-09,1
401,1860324,Peninula,NORP,1,0,-0.3182,0.0,-0.3182,0,1,2022-04-09,1
402,1860324,European Union,ORG,1,0,-2.6420999999999997,2.3652,-5.0073,7,10,2022-04-09,17
403,1860324,Konashenkov,PERSON,1,0,-0.6908,0.0,-0.6908,0,1,2022-04-09,1
404,1860324,Karl Nehammer,PERSON,1,0,-1.4824000000000002,1.3194,-2.8018,2,5,2022-04-09,7
405,1860324,Austria,GPE,1,0,-0.06520000000000001,0.8831,-0.9482999999999999,2,3,2022-04-09,5
406,1860324,Anna,PERSON,1,0,0.0,0.0,0.0,0,0,2022-04-09,0
407,1860324,Jill Lawless,PERSON,1,0,0.0,0.0,0.0,0,0,2022-04-09,0
408,1907918,Maxar Technologies,ORG,1,7,-1.1018999999999999,0.128,-1.2299,1,2,2022-04-10,3
409,1907918,Velykyi Burluk,PERSON,1,7,0.128,0.128,0.0,1,0,2022-04-10,1
410,1907918,the European Commission,ORG,1,7,-0.3662,0.4404,-0.8066,1,2,2022-04-10,3
411,1907918,Canada,GPE,1,7,2.1016,2.4699,-0.3683,4,2,2022-04-10,6
412,1907918,World Bank,ORG,1,7,1.2192,1.2192,0.0,2,0,2022-04-10,2
413,1963245,Ukraine LONDON,GPE,1,7,-0.1674,0.6597,-0.8271,1,1,2022-04-11,2
414,1963245,republics,GPE,1,7,0.0,0.0,0.0,0,0,2022-04-11,0
415,1963245,East Ukraine,GPE,1,7,0.25,0.25,0.0,1,0,2022-04-11,1
416,1963245,the U.K. Ministry of Defense,ORG,1,7,0.25,0.25,0.0,1,0,2022-04-11,1
417,1963245,Ukrainain,GPE,1,7,-0.0258,0.0,-0.0258,0,1,2022-04-11,1
418,1998813,the Azov Regiment,ORG,1,1,-1.2972,0.0,-1.2972,0,2,2022-04-12,2
419,1998813,Eduard Basurin,PERSON,1,1,-0.8808,0.0,-0.8808,0,2,2022-04-12,2
420,1998813,Hanna Maliar,PERSON,1,1,-0.6157,0.1027,-0.7184,1,1,2022-04-12,2
421,1998813,Vadym Boychenko,PERSON,1,1,-2.5758,0.0,-2.5758,0,5,2022-04-12,5
422,1998813,Mykhailo Podolyak,PERSON,1,1,-1.4496000000000002,0.45899999999999996,-1.9085999999999999,2,3,2022-04-12,5
423,1998813,Podolyak,PERSON,1,1,0.4404,0.4404,0.0,1,0,2022-04-12,1
424,1998813,Liz Truss,PERSON,1,1,0.8052999999999999,1.2456999999999998,-0.4404,3,1,2022-04-12,4
425,1998813,Australian,NORP,1,1,-8.3322,0.0,-8.3322,0,13,2022-04-12,13
426,1998813,Marise Payne,PERSON,1,1,-0.4404,0.0,-0.4404,0,1,2022-04-12,1
427,1998813,the Chemical Weapons Convention,ORG,1,1,-1.6585,0.0,-1.6585,0,2,2022-04-12,2
428,1998813,Marc-Michael Blum,PERSON,1,1,-0.836,0.0,-0.836,0,1,2022-04-12,1
429,1998813,Netherlands,GPE,1,1,-1.3902,0.831,-2.2212,3,5,2022-04-12,8
430,1998813,Organization for the Prohibition of Chemical Weapons,ORG,1,1,-0.836,0.0,-0.836,0,1,2022-04-12,1
431,1998813,Anatoliy Fedoruk,PERSON,1,1,-0.4939,0.0,-0.4939,0,1,2022-04-12,1
432,1998813,Shevchenkove,GPE,1,1,0.3182,0.3182,0.0,1,0,2022-04-12,1
433,1998813,Peremoha,ORG,1,1,-0.8481,0.0,-0.8481,0,1,2022-04-12,1
434,1998813,Vostochny,GPE,1,1,-0.5994,0.0,-0.5994,0,1,2022-04-12,1
435,1998813,Starokostiantyniv,GPE,1,1,-0.4588,0.0,-0.4588,0,1,2022-04-12,1
436,1998813,Khmelnytskyi,GPE,1,1,-0.4588,0.0,-0.4588,0,1,2022-04-12,1
437,2026013,Vereshchuk,GPE,1,5,-0.7374,0.2732,-1.0106000000000002,1,2,2022-04-12,3
438,2026013,Crystal Wells,PERSON,1,5,-0.3919,0.0,-0.3919,0,1,2022-04-12,1
439,2026013,the International Committee of the Red Cross,ORG,1,5,0.1026,0.6369,-0.5343,1,2,2022-04-12,3
440,2026013,Wells,ORG,1,5,3.2401999999999997,4.3774,-1.1372,10,4,2022-04-12,14
441,2026013,Nazi,NORP,1,5,-2.7967,0.0,-2.7967,0,5,2022-04-12,5
442,2026013,the Associated Press,ORG,1,5,-0.7717,0.0,-0.7717,0,1,2022-04-12,1
443,2026013,Boychenko,ORG,1,5,-3.3512,0.7363999999999999,-4.0876,2,7,2022-04-12,9
444,2026013,ICRC,ORG,1,5,0.7896,1.2739,-0.4843,2,2,2022-04-12,4
445,2026013,Zaporizhzhia,PERSON,1,5,-0.4302,2.5028,-2.9330000000000003,5,7,2022-04-12,12
446,2026013,Berdyansk,GPE,1,5,1.0734,1.0734,0.0,3,0,2022-04-12,3
447,2010882,Azov,PERSON,1,1,-0.5956,0.424,-1.0196,2,3,2022-04-13,5
448,2010882,the Ukrainian National Guard,ORG,1,1,-0.6613,0.0,-0.6613,0,1,2022-04-13,1
449,2010882,Interfax,GPE,1,1,-0.4404,0.0,-0.4404,0,1,2022-04-13,1
450,2010882,Basurin,NORP,1,1,-0.8402,0.0,-0.8402,0,1,2022-04-13,1
451,2010882,ministry of defense,ORG,1,1,0.128,0.128,0.0,1,0,2022-04-13,1
452,2033521,The Russian Defense Ministry,ORG,1,7,-0.3494,0.5860000000000001,-0.9354,3,2,2022-04-14,5
453,2033521,Moskva,PERSON,1,7,-7.0443,0.23070000000000002,-7.275,2,14,2022-04-14,16
454,2033521,Snake Island,GPE,1,7,-0.5994,0.0,-0.5994,0,1,2022-04-14,1
455,2033521,Maj,PERSON,1,7,-1.6423999999999999,0.256,-1.8983999999999999,2,3,2022-04-14,5
456,2033521,Vadym Denysenko,PERSON,1,7,-0.8338,0.0,-0.8338,0,1,2022-04-14,1
457,2033521,Current Time TV,ORG,1,7,-0.8338,0.0,-0.8338,0,1,2022-04-14,1
458,2033521,David Beasley,PERSON,1,7,0.34,0.34,0.0,1,0,2022-04-14,1
459,2033521,the U.N. World Food Program,ORG,1,7,0.34,0.34,0.0,1,0,2022-04-14,1
460,2033521,Mariupol’s,ORG,1,7,-4.7628,0.34,-5.102799999999999,1,7,2022-04-14,8
461,2033521,Maksym Marchenko,PERSON,1,7,-0.5,0.0,-0.5,0,2,2022-04-14,2
462,2033521,Sevastopol,ORG,1,7,-0.25,0.0,-0.25,0,1,2022-04-14,1
463,2033521,Neptune,ORG,1,7,-0.372,0.128,-0.5,1,2,2022-04-14,3
464,2033521,Soviet,NORP,1,7,-2.6967,1.2302,-3.9269,4,7,2022-04-14,11
465,2033521,Center for Strategic and International Studies,ORG,1,7,0.0,0.0,0.0,0,0,2022-04-14,0
466,2033521,Slava,ORG,1,7,-0.2955,0.0,-0.2955,0,1,2022-04-14,1
467,2033521,Syria,GPE,1,7,-17.919,2.1633,-20.082299999999996,5,29,2022-04-14,34
468,2033521,Malta,GPE,1,7,3.4051,4.798900000000001,-1.3938000000000001,9,3,2022-04-14,12
469,2033521,Mikhail Gorbachev,PERSON,1,7,-0.3818,0.0,-0.3818,0,1,2022-04-14,1
470,2033521,George H.W. Bush,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-14,0
471,2033521,Maxim Gorky,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-14,0
472,2033521,Yuriy Sak,PERSON,1,7,0.1531,0.1531,0.0,1,0,2022-04-14,1
473,2033521,Jake Sullivan,PERSON,1,7,-1.2561,0.1779,-1.434,1,4,2022-04-14,5
474,2033521,Sullivan,PERSON,1,7,-0.7228000000000001,1.8821999999999999,-2.6050000000000004,4,8,2022-04-14,12
475,2033521,the Economic Club of Washington,ORG,1,7,-0.4951,0.0,-0.4951,0,1,2022-04-14,1
476,2033521,the International Monetary Fund,ORG,1,7,0.7028000000000001,0.9291,-0.2263,2,1,2022-04-14,3
477,2033521,Klimovo,GPE,1,7,-0.5574,0.0,-0.5574,0,1,2022-04-14,1
478,2033521,Bryansk,GPE,1,7,-2.9022,0.0,-2.9021999999999997,0,5,2022-04-14,5
479,2033521,Investigative Committee,ORG,1,7,0.0,0.0,0.0,0,0,2022-04-14,0
480,2041615,Nebytov,ORG,1,7,0.0,0.0,0.0,0,0,2022-04-15,0
481,2041615,pro-Ukrainian,NORP,1,7,1.0212,1.0212,0.0,2,0,2022-04-15,2
482,2041615,Argentine,NORP,1,7,-0.8519,0.0,-0.8519,0,1,2022-04-15,1
483,2041615,ARA,ORG,1,7,-0.8519,0.0,-0.8519,0,1,2022-04-15,1
484,2041615,Belgrano,PERSON,1,7,-0.8519,0.0,-0.8519,0,1,2022-04-15,1
485,2041615,russian,NORP,1,7,0.3612,0.3612,0.0,1,0,2022-04-15,1
486,2041615,Oleksiy Reznikov,PERSON,1,7,0.0772,0.0772,0.0,1,0,2022-04-15,1
487,2041615,The Mariupol City Council,ORG,1,7,-0.6705,0.0,-0.6705,0,1,2022-04-15,1
488,2041615,Borovaya,GPE,1,7,-1.7037,0.0,-1.7037,0,2,2022-04-15,2
489,2041615,Dmytro Chubenko,PERSON,1,7,-1.6962,0.0,-1.6962,0,2,2022-04-15,2
490,2041615,Polish,NORP,1,7,0.24690000000000006,3.4798,-3.2329,7,11,2022-04-15,18
491,2041615,the Defense Ministry,ORG,1,7,-0.9239,0.0,-0.9239,0,3,2022-04-15,3
492,2041615,Fisch,ORG,1,7,0.0,0.0,0.0,0,0,2022-04-15,0
493,2063107,LVIV,GPE,1,0,-2.7717,0.0,-2.7717,0,3,2022-04-15,3
494,2063107,Oleksandr Motuzyanyk,PERSON,1,0,-1.2498,0.0,-1.2498,0,2,2022-04-15,2
495,2063107,Ministry of Defense,ORG,1,0,-0.4969,0.128,-0.6249,1,1,2022-04-15,2
496,2063107,Azovstal steel,ORG,1,0,-0.8074,0.0,-0.8074,0,1,2022-04-15,1
497,2063107,the Mariupol Drama Theater,ORG,1,0,-0.8225,0.0,-0.8225,0,1,2022-04-15,1
498,2063107,Andriy Nebytov,PERSON,1,0,-0.5316,0.0258,-0.5574,1,1,2022-04-15,2
499,2063107,Chechnya,GPE,1,0,-3.1399,0.0,-3.1399,0,5,2022-04-15,5
500,2063107,Ramzan Kadyrov,PERSON,1,0,-0.6369,0.0,-0.6369,0,1,2022-04-15,1
501,2063107,Marine Brigade,ORG,1,0,-0.7269,0.0,-0.7269,0,1,2022-04-15,1
502,2063107,Interior Ministry,ORG,1,0,-0.7269,0.0,-0.7269,0,1,2022-04-15,1
503,2063107,Azov Regiment,PERSON,1,0,0.11350000000000005,1.2738,-1.1603,2,3,2022-04-15,5
504,2063107,The Azov Regiment,ORG,1,0,-0.45180000000000003,0.4391,-0.8909,1,2,2022-04-15,3
505,2063107,Azovstal,ORG,1,0,-3.0589,3.4913,-6.550199999999999,7,15,2022-04-15,22
506,2063107,The 36th Marine Brigade,ORG,1,0,-0.296,0.0,-0.296,0,1,2022-04-15,1
507,2063107,Azovmash,ORG,1,0,-0.296,0.0,-0.296,0,1,2022-04-15,1
508,2063107,Zavod Ilyicha,PERSON,1,0,-0.296,0.0,-0.296,0,1,2022-04-15,1
509,2063107,Oleh Zhdanov,PERSON,1,0,-0.3612,0.0,-0.3612,0,1,2022-04-15,1
510,2053825,Stung,PERSON,1,7,-0.8807,0.0,-0.8807,0,1,2022-04-16,1
511,2053825,Darnytskyi,PERSON,1,7,-0.2263,0.0,-0.2263,0,1,2022-04-16,1
512,2053825,Maksym Kozytskyy,PERSON,1,7,-0.8551,0.0,-0.8551,0,2,2022-04-16,2
513,2053825,Oleh Sinehubov,PERSON,1,7,-0.6705,0.0,-0.6705,0,1,2022-04-16,1
514,2053825,The United Nations',ORG,1,7,0.8158,0.9185,-0.1027,1,1,2022-04-16,2
515,2053825,the city council,ORG,1,7,-0.7985,0.0,-0.7985,0,2,2022-04-16,2
516,2053825,the Ukrainian Ministry of Defense,ORG,1,7,-0.6249,0.0,-0.6249,0,1,2022-04-16,1
517,2053825,Suspilne,ORG,1,7,-0.8481,0.0,-0.8481,0,1,2022-04-16,1
518,2053825,Chernov,NORP,1,7,0.0,0.0,0.0,0,0,2022-04-16,0
519,2053825,Yesica Fisch,PERSON,1,7,0.0,0.0,0.0,0,0,2022-04-16,0
520,2081578,Denys Shmyhal,PERSON,1,2,0.1642,0.546,-0.3818,2,1,2022-04-17,3
521,2081578,ABC,ORG,1,2,-3.3902,1.3957000000000002,-4.785900000000001,3,10,2022-04-17,13
522,2081578,the Russian Defense Ministry's,ORG,1,2,0.128,0.128,0.0,1,0,2022-04-17,1
523,2081578,Hanna Malyar,PERSON,1,2,-0.1452,0.128,-0.2732,1,1,2022-04-17,2
524,2081578,Zolote,GPE,1,2,-0.8442,0.0,-0.8442,0,1,2022-04-17,1
525,2081578,Avdiivka,ORG,1,2,-1.1723999999999999,0.0,-1.1723999999999999,0,2,2022-04-17,2
526,2081578,NBC,ORG,1,2,-0.296,0.0,-0.296,0,1,2022-04-17,1
527,2081578,Nehammer,PERSON,1,2,-2.0783,0.3059,-2.3842,2,6,2022-04-17,8
528,2081578,Francis,PERSON,1,2,-0.9707,2.6701,-3.6408000000000005,7,8,2022-04-17,15
529,2094538,Foreign Ministry,ORG,1,1,-1.341,0.0,-1.341,0,2,2022-04-18,2
530,2094538,Andriy Sadovyi,PERSON,1,1,-0.9052,0.0,-0.9052,0,1,2022-04-18,1
531,2094538,Lyudmila Turchak,PERSON,1,1,-0.5994,0.0,-0.5994,0,1,2022-04-18,1
532,2094538,Vasylkiv,PERSON,1,1,0.4215,0.4215,0.0,1,0,2022-04-18,1
533,2094538,Richard Dannatt,PERSON,1,1,-0.6705,0.0,-0.6705,0,1,2022-04-18,1
534,2094538,the British Army,ORG,1,1,-0.6705,0.0,-0.6705,0,1,2022-04-18,1
535,2094538,Sky News,ORG,1,1,-0.6705,0.0,-0.6705,0,1,2022-04-18,1
536,2094538,neo-Nazi,NORP,1,1,-0.296,0.0,-0.296,0,1,2022-04-18,1
537,2094538,pro-Russian,NORP,1,1,0.781,1.8305999999999998,-1.0495999999999999,4,3,2022-04-18,7
538,2094538,Viktor Medvedchuk,PERSON,1,1,0.3679,0.6249,-0.257,1,3,2022-04-18,4
539,2094538,Medvedchuk,PERSON,1,1,0.9541999999999999,2.8110999999999997,-1.8569,7,4,2022-04-18,11
540,2094538,Nico Maounis,PERSON,1,1,0.0,0.0,0.0,0,0,2022-04-18,0
541,2094538,Philip Crowther,PERSON,1,1,0.0,0.0,0.0,0,0,2022-04-18,0
542,2094538,Adam Schreck,PERSON,1,1,0.0,0.0,0.0,0,0,2022-04-18,0
543,2242251,Dnipro,NORP,1,0,-0.25,0.0,-0.25,0,1,2022-04-19,1
