article_id,entity,entity_type,cluster,topic,sentiment,downloaded_date
2354712,Northeast NEW YORK,GPE,0,7,0.6808,2022-05-08
2354712,New York,GPE,0,7,0.6808,2022-05-08
2354712,Kathy Hochul,PERSON,0,7,0.6808,2022-05-08
2354712,COVID-19,PERSON,0,7,0.6808,2022-05-08
2354712,Hochul,PERSON,0,7,0.3612,2022-05-08
2354712,New Yorkers,NORP,0,7,0.3612,2022-05-08
2354712,Democratic,NORP,0,7,0.3612,2022-05-08
2354712,the Olana State Historic Site,ORG,0,7,0.3612,2022-05-08
2354712,New York,GPE,0,7,0.3612,2022-05-08
2354712,U.S.,GPE,0,7,0.5574,2022-05-08
2354712,COVID-19,ORG,0,7,0.5574,2022-05-08
2354712,Associated Press,ORG,0,7,0.5574,2022-05-08
2354712,U.S.,GPE,0,7,0.802,2022-05-08
2354712,Connecticut,GPE,0,7,0.802,2022-05-08
2354712,Ned Lamont,PERSON,0,7,0.802,2022-05-08
2354712,Maine,GPE,0,7,0.802,2022-05-08
2354712,Janet Mills,PERSON,0,7,0.802,2022-05-08
2354712,New York City,GPE,0,7,0.5574,2022-05-08
2354712,Eric Adams,PERSON,0,7,0.5574,2022-05-08
2354712,Hochul,PERSON,0,7,0.5574,2022-05-08
2354712,New York,GPE,0,7,0.5574,2022-05-08
2354712,upstate New York,ORG,0,7,-0.0772,2022-05-08
2354712,Centers for Disease Control and Prevention,ORG,0,7,-0.0772,2022-05-08
2354712,New York City,GPE,0,7,0.0516,2022-05-08
429128,Ukrainian,NORP,1,7,0.5423,2022-03-28
429128,Russia,GPE,1,7,0.5423,2022-03-28
429128,Ukraine,GPE,1,7,0.5423,2022-03-28
429128,Ukrainian,NORP,1,7,0.5423,2022-03-28
429128,Russia,GPE,1,7,0.5423,2022-03-28
429128,Ukraine,GPE,1,7,0.5423,2022-03-28
429128,Ukrainian,NORP,1,7,0.5423,2022-03-28
429128,Russia,GPE,1,7,0.5423,2022-03-28
429128,Ukraine,GPE,1,7,0.5423,2022-03-28
429128,Ukrainian,NORP,1,7,-0.5859,2022-03-28
429128,Ukraine,GPE,1,7,-0.5859,2022-03-28
429128,Moscow,GPE,1,7,-0.5859,2022-03-28
429128,Russia,GPE,1,7,-0.1027,2022-03-28
429128,Ukrainian,NORP,1,7,-0.1027,2022-03-28
429128,Donbas,PERSON,1,7,-0.1027,2022-03-28
429128,Russian,NORP,1,7,0.5719,2022-03-28
429128,Russian,NORP,1,7,0.5719,2022-03-28
429128,Donbas,GPE,1,7,0.5719,2022-03-28
429128,Vladimir Putin,PERSON,1,7,-0.9022,2022-03-28
429128,Ukraine,GPE,1,7,-0.9022,2022-03-28
429128,Russia,GPE,1,7,-0.9022,2022-03-28
429128,Ukrainian,NORP,1,7,0.0,2022-03-28
429128,Russians,NORP,1,7,0.0,2022-03-28
429128,Makariv,GPE,1,7,-0.6908,2022-03-28
429128,"Kyiv, Associated Press",ORG,1,7,-0.6908,2022-03-28
429128,Russian,NORP,1,7,-0.6908,2022-03-28
429128,Russian,NORP,1,7,-0.6908,2022-03-28
429128,Russian,NORP,1,7,-0.6908,2022-03-28
429128,Ukrainian,NORP,1,7,-0.6908,2022-03-28
429128,Yasnohorodka,GPE,1,7,-0.5859,2022-03-28
429128,AP,ORG,1,7,-0.5859,2022-03-28
429128,Ukrainian,NORP,1,7,-0.5859,2022-03-28
429128,Russian,NORP,1,7,-0.5859,2022-03-28
429128,U.S.,GPE,1,7,0.0258,2022-03-28
429128,British,NORP,1,7,0.0258,2022-03-28
429128,Moscow,GPE,1,7,0.0258,2022-03-28
429128,Ukrainian,NORP,1,7,0.0258,2022-03-28
429128,Kyiv,PERSON,1,7,0.0258,2022-03-28
429128,Ukrainian,NORP,1,7,0.8176,2022-03-28
429128,Kyrylo Budanov,PERSON,1,7,0.8176,2022-03-28
429128,Putin,PERSON,1,7,0.8176,2022-03-28
429128,Ukraine,GPE,1,7,0.8176,2022-03-28
429128,North,GPE,1,7,0.8176,2022-03-28
429128,South Korea,GPE,1,7,0.8176,2022-03-28
429128,Budanov,PERSON,1,7,0.0,2022-03-28
429128,Russia,GPE,1,7,0.0,2022-03-28
429128,Ukraine,GPE,1,7,0.0,2022-03-28
429128,Putin,PERSON,1,7,0.5499,2022-03-28
429128,Kremlin,ORG,1,7,0.5499,2022-03-28
429128,Russian,NORP,1,7,0.5499,2022-03-28
429128,Ukraine,GPE,1,7,0.5499,2022-03-28
429128,Russian,NORP,1,7,-0.2617,2022-03-28
429128,Kyiv,PERSON,1,7,-0.2617,2022-03-28
429128,Kharkiv,ORG,1,7,-0.2617,2022-03-28
429128,Ukrainian,GPE,1,7,-0.2617,2022-03-28
429128,Russian,NORP,1,7,-0.2617,2022-03-28
429128,Russian,NORP,1,7,-0.7184,2022-03-28
429128,Chernihiv,PERSON,1,7,-0.7184,2022-03-28
429128,Sumy,PERSON,1,7,-0.7184,2022-03-28
429128,Mykola Sunhurovskyi,PERSON,1,7,-0.25,2022-03-28
429128,Razumkov Center,ORG,1,7,-0.25,2022-03-28
429128,Russia,GPE,1,7,-0.25,2022-03-28
429128,Ukrainian,NORP,1,7,-0.25,2022-03-28
429128,Ukraine,GPE,1,7,-0.25,2022-03-28
429128,Russia,GPE,1,7,0.4019,2022-03-28
429128,Russian,NORP,1,7,-0.6705,2022-03-28
429128,Mariupol,ORG,1,7,-0.6705,2022-03-28
429128,Mariupol,ORG,1,7,0.765,2022-03-28
429128,Russian,NORP,1,7,0.765,2022-03-28
429128,Ukrainian,NORP,1,7,0.765,2022-03-28
429128,Russian,NORP,1,7,0.128,2022-03-28
429128,Ukrainian,NORP,1,7,0.128,2022-03-28
429128,Mariupol,ORG,1,7,0.128,2022-03-28
429128,the British Ministry of Defense,ORG,1,7,0.128,2022-03-28
429128,U.S.,GPE,1,7,0.4019,2022-03-28
429128,Russian,NORP,1,7,0.4019,2022-03-28
429128,Donbas,GPE,1,7,0.4019,2022-03-28
429128,Putin,PERSON,1,7,0.4019,2022-03-28
429128,Ukrainian,NORP,1,7,0.4019,2022-03-28
429128,Ukrainian,NORP,1,7,0.4019,2022-03-28
429128,Volodymyr Zelenskyy,PERSON,1,7,0.4019,2022-03-28
429128,Donbas,PERSON,1,7,0.4019,2022-03-28
429128,Russia,GPE,1,7,0.4019,2022-03-28
429128,Crimea,GPE,1,7,0.4019,2022-03-28
429128,Moscow,GPE,1,7,0.4019,2022-03-28
429128,the Institute for the Study of War,ORG,1,7,-0.8807,2022-03-28
429128,Washington,GPE,1,7,-0.8807,2022-03-28
429128,Russians,NORP,1,7,-0.8807,2022-03-28
429128,Donbas,GPE,1,7,-0.8807,2022-03-28
429128,Mariupol,GPE,1,7,-0.8807,2022-03-28
429128,Russian,NORP,1,7,-0.4588,2022-03-28
429128,Russian,NORP,1,7,-0.4588,2022-03-28
429128,Russian,NORP,1,7,-0.4588,2022-03-28
429128,Russian,NORP,1,7,-0.0772,2022-03-28
429128,Ukrainian,NORP,1,7,-0.0772,2022-03-28
429128,Philips P. O'Brien,PERSON,1,7,-0.7269,2022-03-28
429128,the University of St. Andrews,ORG,1,7,-0.7269,2022-03-28
429128,Lviv,GPE,1,7,-0.7269,2022-03-28
429128,Poland,GPE,1,7,-0.7269,2022-03-28
429128,Russian,NORP,1,7,-0.7269,2022-03-28
429128,Ukrainian,NORP,1,7,-0.7269,2022-03-28
429128,Lviv,GPE,1,7,0.0772,2022-03-28
429128,O'Brien,PERSON,1,7,0.0772,2022-03-28
429128,Russians,NORP,1,7,-0.4215,2022-03-28
429128,Kherson,PERSON,1,7,-0.4215,2022-03-28
429128,Mykolaiv,GPE,1,7,-0.4215,2022-03-28
429128,Russian,NORP,1,7,-0.5413,2022-03-28
429128,Mykolaiv,GPE,1,7,-0.5413,2022-03-28
429128,Odesa,PERSON,1,7,-0.5413,2022-03-28
429128,Ukraine,GPE,1,7,-0.5413,2022-03-28
429128,Odesa,ORG,1,7,0.2263,2022-03-28
429128,Moscow,GPE,1,7,0.2263,2022-03-28
429128,Trans-Dniester,ORG,1,7,0.2263,2022-03-28
429128,Moldova,GPE,1,7,0.2263,2022-03-28
429128,Russian,NORP,1,7,0.2263,2022-03-28
429128,Ukrainian,GPE,1,7,-0.4215,2022-03-28
429128,Western,NORP,1,7,-0.4215,2022-03-28
429128,Russian,NORP,1,7,-0.4215,2022-03-28
429128,Mykolaiv,PERSON,1,7,-0.4215,2022-03-28
429128,Odesa,GPE,1,7,-0.4215,2022-03-28
429128,Ukrainian,GPE,1,7,-0.93,2022-03-28
429128,Russia,GPE,1,7,-0.93,2022-03-28
429128,Mariupol,GPE,1,7,-0.93,2022-03-28
429128,Russian,NORP,1,7,-0.9636,2022-03-28
429128,NATO,ORG,1,7,-0.9636,2022-03-28
429128,the Soviet Union,GPE,1,7,-0.9636,2022-03-28
429128,Afghanistan,GPE,1,7,-0.9636,2022-03-28
429128,Russian,NORP,1,7,-0.872,2022-03-28
429128,Putin,PERSON,1,7,-0.872,2022-03-28
429128,Volodymyr Fesenko,PERSON,1,7,-0.4404,2022-03-28
429128,Penta Center,ORG,1,7,-0.4404,2022-03-28
429128,Russia,GPE,1,7,-0.4404,2022-03-28
429128,Kremlin,ORG,1,7,0.0,2022-03-28
429128,Ukraine,GPE,1,7,0.0,2022-03-28
429128,Fesenko,PERSON,1,7,0.0,2022-03-28
429128,AP,ORG,1,7,0.0,2022-03-28
429128,Tactics,ORG,1,7,-0.5574,2022-03-28
429128,Putin,PERSON,1,7,0.0,2022-03-28
429128,Ukrainian,NORP,1,7,-0.7351,2022-03-28
429128,Zelenskyy,PERSON,1,7,-0.7351,2022-03-28
429128,Karmanau,ORG,1,7,0.0,2022-03-28
429128,Lviv,GPE,1,7,0.0,2022-03-28
429128,Ukraine,GPE,1,7,0.0,2022-03-28
429128,Robert Burns,PERSON,1,7,0.0,2022-03-28
429128,Matthew Lee,PERSON,1,7,0.0,2022-03-28
429128,Washington,GPE,1,7,0.0,2022-03-28
429128,Danica Kirka,PERSON,1,7,0.0,2022-03-28
429128,London,GPE,1,7,0.0,2022-03-28
429128,AP,ORG,1,7,-0.5994,2022-03-28
627043,Ukrainian,GPE,1,1,-0.8126,2022-03-31
627043,Chernobyl,GPE,1,1,-0.8126,2022-03-31
627043,Russian,NORP,1,1,-0.8126,2022-03-31
627043,Ukraine,GPE,1,1,-0.8126,2022-03-31
627043,Russian,NORP,1,1,-0.8126,2022-03-31
627043,Chernobyl,GPE,1,1,-0.8126,2022-03-31
627043,Ukrainians,NORP,1,1,-0.8126,2022-03-31
627043,Ukrainian,GPE,1,1,-0.8126,2022-03-31
627043,Ukraine,GPE,1,1,-0.296,2022-03-31
627043,Energoatom,GPE,1,1,-0.296,2022-03-31
627043,Chernobyl,GPE,1,1,-0.296,2022-03-31
627043,Kremlin,ORG,1,1,-0.296,2022-03-31
627043,Ukraine,GPE,1,1,-0.296,2022-03-31
627043,Ukrainian,NORP,1,1,-0.0258,2022-03-31
627043,Volodymyr Zelenskyy,PERSON,1,1,-0.0258,2022-03-31
627043,Russian,NORP,1,1,-0.0258,2022-03-31
627043,Zelenskyy,PERSON,1,1,0.0,2022-03-31
627043,Mariupol,ORG,1,1,0.0516,2022-03-31
627043,Russian,NORP,1,1,0.0516,2022-03-31
627043,Russian,NORP,1,1,-0.3919,2022-03-31
627043,Ukrainian,NORP,1,1,-0.3919,2022-03-31
627043,Mariupol,ORG,1,1,0.0,2022-03-31
627043,Russian,NORP,1,1,0.0,2022-03-31
627043,Iryna Vereshchuk,PERSON,1,1,0.0,2022-03-31
627043,Mariupol,GPE,1,1,0.0387,2022-03-31
627043,Russian,NORP,1,1,0.0387,2022-03-31
627043,Ukrainians,NORP,1,1,-0.8481,2022-03-31
627043,The International Atomic Energy Agency,ORG,1,1,-0.7964,2022-03-31
627043,Ukraine,GPE,1,1,-0.7964,2022-03-31
627043,Russian,NORP,1,1,-0.7964,2022-03-31
627043,Ukrainians,NORP,1,1,-0.7964,2022-03-31
627043,Russian,NORP,1,1,0.0258,2022-03-31
627043,Chernobyl,GPE,1,1,0.0258,2022-03-31
627043,Ukrainian,NORP,1,1,0.0258,2022-03-31
627043,Kremlin,ORG,1,1,-0.296,2022-03-31
627043,IAEA,ORG,1,1,-0.296,2022-03-31
627043,Russian,NORP,1,1,-0.296,2022-03-31
627043,Russian,NORP,1,1,-0.8176,2022-03-31
627043,Chernobyl,GPE,1,1,-0.8176,2022-03-31
627043,Edwin Lyman,PERSON,1,1,0.1154,2022-03-31
627043,the U.S.-based Union of Concerned Scientists,ORG,1,1,0.1154,2022-03-31
627043,Chernobyl,GPE,1,1,-0.0772,2022-03-31
627043,Russians,NORP,1,1,0.8074,2022-03-31
627043,Kyiv,PERSON,1,1,0.8074,2022-03-31
627043,Chernihiv,GPE,1,1,0.8074,2022-03-31
627043,Oleksandr Palviuk,ORG,1,1,-0.5267,2022-03-31
627043,Russian,NORP,1,1,-0.5267,2022-03-31
627043,Irpin,ORG,1,1,-0.5267,2022-03-31
627043,Makariv,PERSON,1,1,-0.5267,2022-03-31
627043,Hostomel,PERSON,1,1,-0.5267,2022-03-31
627043,Pavliuk,ORG,1,1,0.0,2022-03-31
627043,Ukrainian,NORP,1,1,0.0,2022-03-31
627043,Russian,NORP,1,1,0.0,2022-03-31
627043,Brovary,PERSON,1,1,0.0,2022-03-31
627043,Russian,NORP,1,1,-0.765,2022-03-31
627043,Chernihiv,NORP,1,1,-0.765,2022-03-31
627043,Ukrainian Human Rights,ORG,1,1,-0.765,2022-03-31
627043,Lyudmyla Denisova Ukraine,PERSON,1,1,-0.765,2022-03-31
627043,Russian,NORP,1,1,-0.765,2022-03-31
627043,Kharkiv,ORG,1,1,-0.765,2022-03-31
627043,NATO,ORG,1,1,-0.4497,2022-03-31
627043,Jens Stoltenberg,PERSON,1,1,-0.4497,2022-03-31
627043,Russia,GPE,1,1,-0.4497,2022-03-31
627043,Ukraine,GPE,1,1,-0.4497,2022-03-31
627043,Donbas,GPE,1,1,-0.4497,2022-03-31
627043,Russia,GPE,1,1,-0.3818,2022-03-31
627043,Stoltenberg,PERSON,1,1,-0.3818,2022-03-31
627043,Donbas,PERSON,1,1,-0.2732,2022-03-31
627043,Moscow,GPE,1,1,-0.2732,2022-03-31
627043,Ukrainian,NORP,1,1,-0.2732,2022-03-31
627043,Kremlin,ORG,1,1,-0.2732,2022-03-31
627043,Donbas,GPE,1,1,-0.2732,2022-03-31
627043,Luhansk,GPE,1,1,-0.2732,2022-03-31
627043,Mariupol,ORG,1,1,-0.2732,2022-03-31
627043,Donetsk,GPE,1,1,0.0516,2022-03-31
627043,Denis Pushilin,PERSON,1,1,0.0516,2022-03-31
627043,Mariupol,ORG,1,1,0.0516,2022-03-31
627043,Russian,NORP,1,1,0.0516,2022-03-31
627043,Russian,NORP,1,1,0.0516,2022-03-31
627043,Ukraine,GPE,1,1,0.4228,2022-03-31
627043,Russia,GPE,1,1,0.4228,2022-03-31
627043,Russian,NORP,1,1,0.3612,2022-03-31
627043,Vladimir Putin,PERSON,1,1,0.3612,2022-03-31
627043,Zelenskyy,ORG,1,1,0.3612,2022-03-31
627043,Italian,NORP,1,1,0.3612,2022-03-31
627043,Mario Draghi,PERSON,1,1,0.3612,2022-03-31
627043,Russian,NORP,1,1,0.3612,2022-03-31
627043,Ukraine,GPE,1,1,-0.7906,2022-03-31
627043,Russian,NORP,1,1,-0.7906,2022-03-31
627043,Mykolaiv,GPE,1,1,-0.7906,2022-03-31
627043,Western,NORP,1,1,-0.4215,2022-03-31
627043,Russia,GPE,1,1,-0.4215,2022-03-31
627043,British,NORP,1,1,-0.4215,2022-03-31
627043,Russian,NORP,1,1,-0.4215,2022-03-31
627043,Ukraine,GPE,1,1,-0.4215,2022-03-31
627043,Australia,GPE,1,1,0.0,2022-03-31
627043,Jeremy Fleming,PERSON,1,1,0.0,2022-03-31
627043,Putin,PERSON,1,1,0.0,2022-03-31
627043,Pentagon,ORG,1,1,0.4019,2022-03-31
627043,U.S.,GPE,1,1,0.4019,2022-03-31
627043,Ukraine,GPE,1,1,0.4019,2022-03-31
627043,Joe Biden,PERSON,1,1,0.4019,2022-03-31
627043,Javelin anti-tank,PERSON,1,1,-0.4404,2022-03-31
627043,Pentagon,ORG,1,1,-0.4404,2022-03-31
627043,John Kirby,PERSON,1,1,-0.4404,2022-03-31
627043,U.S.,GPE,1,1,-0.6369,2022-03-31
627043,Putin,PERSON,1,1,-0.6369,2022-03-31
627043,Kremlin,ORG,1,1,-0.4767,2022-03-31
627043,Dmitry Peskov,PERSON,1,1,-0.4767,2022-03-31
627043,U.S.,GPE,1,1,-0.4767,2022-03-31
627043,the State Department,ORG,1,1,-0.4767,2022-03-31
627043,Pentagon,ORG,1,1,-0.4767,2022-03-31
627043,Kremlin,ORG,1,1,-0.4767,2022-03-31
627043,Karmanau,ORG,1,1,0.0,2022-03-31
627043,Lviv,GPE,1,1,0.0,2022-03-31
627043,Ukraine,GPE,1,1,0.0,2022-03-31
627043,Associated Press,ORG,1,1,0.0,2022-03-31
627043,AP,ORG,1,1,-0.5994,2022-03-31
704263,Ukrainian,NORP,1,2,-0.1027,2022-04-01
704263,Volodymyr Zelenskyy,PERSON,1,2,-0.1027,2022-04-01
704263,Russian,NORP,1,2,-0.1027,2022-04-01
704263,Ukraine,GPE,1,2,-0.1027,2022-04-01
704263,Ukrainian,NORP,1,2,-0.0258,2022-04-01
704263,Volodymyr Zelenskyy,PERSON,1,2,-0.0258,2022-04-01
704263,Russian,NORP,1,2,-0.0258,2022-04-01
704263,Mariupol,ORG,1,2,-0.9246,2022-04-01
704263,Russian,NORP,1,2,-0.9246,2022-04-01
704263,Kremlin,ORG,1,2,-0.9246,2022-04-01
704263,Ukrainians,NORP,1,2,-0.9246,2022-04-01
704263,Russian,NORP,1,2,-0.9246,2022-04-01
704263,Ukraine,GPE,1,2,-0.7783,2022-04-01
704263,Moscow,GPE,1,2,-0.7783,2022-04-01
704263,Ukrainian,NORP,1,2,-0.7783,2022-04-01
704263,Russian,NORP,1,2,-0.7783,2022-04-01
704263,Kremlin,ORG,1,2,0.6705,2022-04-01
704263,Dmitry Peskov,PERSON,1,2,0.6705,2022-04-01
704263,Moscow,GPE,1,2,0.6705,2022-04-01
704263,Ukraine,GPE,1,2,0.6705,2022-04-01
704263,Russia,GPE,1,2,0.0,2022-04-01
704263,Ukrainian,NORP,1,2,0.0,2022-04-01
704263,Chernihiv,GPE,1,2,0.0,2022-04-01
704263,Zelenskyy,PERSON,1,2,0.0,2022-04-01
704263,Russians,NORP,1,2,-0.4019,2022-04-01
704263,Kyiv,GPE,1,2,-0.4019,2022-04-01
704263,Chernihiv,GPE,1,2,-0.4019,2022-04-01
704263,Ukrainian,GPE,1,2,-0.4019,2022-04-01
704263,Ukraine,GPE,1,2,0.0021,2022-04-01
704263,Kremlin,ORG,1,2,0.0021,2022-04-01
704263,Donbas,GPE,1,2,-0.5859,2022-04-01
704263,Mariupol,ORG,1,2,-0.5859,2022-04-01
704263,Zelenskyy,PERSON,1,2,-0.7351,2022-04-01
704263,Russians,NORP,1,2,-0.7351,2022-04-01
704263,Ukraine,GPE,1,2,0.0516,2022-04-01
704263,NATO,ORG,1,2,0.0516,2022-04-01
704263,Moscow,GPE,1,2,0.0516,2022-04-01
704263,Ukraine,GPE,1,2,-0.6486,2022-04-01
704263,Russian,NORP,1,2,0.7178,2022-04-01
704263,Vladimir Putin,PERSON,1,2,0.7178,2022-04-01
704263,Crimea,ORG,1,2,0.7178,2022-04-01
704263,Ukraine,GPE,1,2,0.7178,2022-04-01
704263,Mariupol,ORG,1,2,-0.5994,2022-04-01
704263,Volodymyr Fesenko,PERSON,1,2,-0.5994,2022-04-01
704263,Ukrainian,NORP,1,2,-0.5994,2022-04-01
704263,Penta,GPE,1,2,-0.5994,2022-04-01
704263,Mariupol,ORG,1,2,0.0,2022-04-01
704263,Ukrainian,NORP,1,2,0.0,2022-04-01
704263,Fesenko,PERSON,1,2,0.0,2022-04-01
704263,Putin,PERSON,1,2,0.0,2022-04-01
704263,Mariupol,ORG,1,2,0.5423,2022-04-01
704263,the International Committee for the Red Cross,ORG,1,2,0.0,2022-04-01
704263,Mariupol,GPE,1,2,0.0,2022-04-01
704263,Russians,NORP,1,2,-0.3818,2022-04-01
704263,Mariupol,ORG,1,2,-0.3818,2022-04-01
704263,Russians,NORP,1,2,0.6705,2022-04-01
704263,Mariupol,ORG,1,2,0.6705,2022-04-01
704263,Ukraine,GPE,1,2,0.6705,2022-04-01
704263,Andryushchenko,PERSON,1,2,0.6705,2022-04-01
704263,Mariupol,ORG,1,2,0.6705,2022-04-01
704263,Telegram,ORG,1,2,0.6705,2022-04-01
704263,Russian,NORP,1,2,0.0,2022-04-01
704263,Russian,NORP,1,2,-0.6908,2022-04-01
704263,Mariupol,GPE,1,2,-0.5719,2022-04-01
704263,Red Cross,ORG,1,2,-0.5719,2022-04-01
704263,Russian,NORP,1,2,-0.2732,2022-04-01
704263,Mariupol,ORG,1,2,-0.2732,2022-04-01
704263,Ukrainian,GPE,1,2,-0.2732,2022-04-01
704263,Zelenskyy,PERSON,1,2,-0.0516,2022-04-01
704263,Mariupol,ORG,1,2,-0.0516,2022-04-01
704263,French,NORP,1,2,-0.6249,2022-04-01
704263,Emmanuel Macron,PERSON,1,2,-0.6249,2022-04-01
704263,the European Parliament,ORG,1,2,-0.6249,2022-04-01
704263,Roberta Metsola,PERSON,1,2,-0.6249,2022-04-01
704263,n’t,GPE,1,2,0.0,2022-04-01
704263,Mariupol,ORG,1,2,0.0,2022-04-01
704263,Zelenskyy,PERSON,1,2,0.0,2022-04-01
704263,Russian,NORP,1,2,-0.5574,2022-04-01
704263,Odesa,GPE,1,2,-0.5574,2022-04-01
704263,Maksim Marchenko,PERSON,1,2,-0.5574,2022-04-01
704263,Ukrainian,NORP,1,2,-0.1655,2022-04-01
704263,Iskander,ORG,1,2,-0.1655,2022-04-01
704263,Ukraine,GPE,1,2,-0.1655,2022-04-01
704263,Marchenko,PERSON,1,2,0.0,2022-04-01
704263,Odesa,GPE,1,2,0.0,2022-04-01
704263,Ukraine,GPE,1,2,0.0,2022-04-01
704263,Russian Defense Ministry,ORG,1,2,-0.6318,2022-04-01
704263,Igor Konashenkov,PERSON,1,2,-0.6318,2022-04-01
704263,Ukrainian,NORP,1,2,-0.6318,2022-04-01
704263,Belgorod,GPE,1,2,-0.6318,2022-04-01
704263,Ukraine,GPE,1,2,-0.6318,2022-04-01
704263,Rosneft,ORG,1,2,-0.8573,2022-04-01
704263,Oleksiy Danilov,PERSON,1,2,0.1779,2022-04-01
704263,Ukraine,GPE,1,2,0.1779,2022-04-01
704263,national security council,ORG,1,2,0.1779,2022-04-01
704263,Ukrainian,NORP,1,2,0.1779,2022-04-01
704263,Fox,ORG,1,2,-0.5859,2022-04-01
704263,Zelenskyy,PERSON,1,2,-0.5859,2022-04-01
704263,Ukraine,GPE,1,2,-0.5859,2022-04-01
704263,Russia,GPE,1,2,-0.4118,2022-04-01
704263,Ukraine,GPE,1,2,-0.4118,2022-04-01
704263,Russian,NORP,1,2,0.0,2022-04-01
704263,Ukraine,GPE,1,2,0.0,2022-04-01
704263,Chernihiv,NORP,1,2,0.0,2022-04-01
704263,Russian,NORP,1,2,0.2732,2022-04-01
704263,Popasna,GPE,1,2,0.2732,2022-04-01
704263,Rubizhne,PERSON,1,2,0.2732,2022-04-01
704263,Mariupol,ORG,1,2,0.2732,2022-04-01
704263,Ukrainian,NORP,1,2,0.2732,2022-04-01
704263,Russia,GPE,1,2,0.0,2022-04-01
704263,Russian,NORP,1,2,-0.9274,2022-04-01
704263,Russians,NORP,1,2,-0.9274,2022-04-01
704263,Kyiv,GPE,1,2,-0.4588,2022-04-01
704263,Russian,NORP,1,2,-0.4588,2022-04-01
704263,Irpin,GPE,1,2,-0.4588,2022-04-01
704263,Lila,PERSON,1,2,0.0,2022-04-01
704263,Russian,NORP,1,2,0.0,2022-04-01
704263,Irpin,GPE,1,2,0.0,2022-04-01
704263,Andriy,ORG,1,2,0.0,2022-04-01
704263,Russians,NORP,1,2,0.0,2022-04-01
704263,Ukrainian,NORP,1,2,0.0,2022-04-01
704263,Andriy,ORG,1,2,0.0,2022-04-01
704263,Karmanau,ORG,1,2,0.0,2022-04-01
704263,Lviv,GPE,1,2,0.0,2022-04-01
704263,Ukraine,GPE,1,2,0.0,2022-04-01
704263,Andrea Rosa,PERSON,1,2,0.0,2022-04-01
704263,Irpin,GPE,1,2,0.0,2022-04-01
704263,Ukraine,GPE,1,2,0.0,2022-04-01
704263,Associated Press,ORG,1,2,0.0,2022-04-01
704263,AP,ORG,1,2,-0.5994,2022-04-01
734285,Russia,GPE,1,1,-0.8402,2022-04-01
734285,Robert Abrams,PERSON,1,1,-0.8402,2022-04-01
734285,Ukraine,GPE,1,1,-0.2732,2022-04-01
734285,Russia,GPE,1,1,-0.2732,2022-04-01
734285,Ukrainian,NORP,1,1,-0.2732,2022-04-01
734285,Ukrainian,NORP,1,1,-0.2023,2022-04-01
734285,Russian,NORP,1,1,-0.2023,2022-04-01
734285,Chernihiv,GPE,1,1,-0.2023,2022-04-01
734285,U.S.,GPE,1,1,-0.2023,2022-04-01
734285,Russia,GPE,1,1,0.0,2022-04-01
734285,Ukraine,GPE,1,1,0.0,2022-04-01
734285,Pentagon,ORG,1,1,-0.5106,2022-04-01
734285,John Kirby,PERSON,1,1,-0.5106,2022-04-01
734285,Ukrainians,NORP,1,1,-0.4927,2022-04-01
734285,Ukraine,GPE,1,1,-0.6808,2022-04-01
734285,Russia,GPE,1,1,-0.6808,2022-04-01
734285,Robert Abrams,PERSON,1,1,-0.6808,2022-04-01
734285,ABC News,ORG,1,1,-0.6808,2022-04-01
734285,U.S.,GPE,1,1,-0.6808,2022-04-01
734285,Korea,GPE,1,1,-0.6808,2022-04-01
734285,Russia,GPE,1,1,0.34,2022-04-01
734285,Ukrainians,NORP,1,1,0.0,2022-04-01
734285,Russia,GPE,1,1,-0.7184,2022-04-01
734285,Russian,NORP,1,1,-0.7184,2022-04-01
734285,Russia,GPE,1,1,-0.91,2022-04-01
734285,Russian,NORP,1,1,-0.91,2022-04-01
734285,NATO,ORG,1,1,-0.91,2022-04-01
734285,Ukraine,GPE,1,1,-0.2263,2022-04-01
734285,U.S.,GPE,1,1,-0.4404,2022-04-01
734285,NATO,ORG,1,1,-0.4404,2022-04-01
734285,Ukraine,GPE,1,1,-0.4404,2022-04-01
734285,Javelin,PERSON,1,1,-0.4404,2022-04-01
734285,the New York Times,ORG,1,1,-0.4404,2022-04-01
734285,U.S.,GPE,1,1,-0.6808,2022-04-01
734285,Ukraine,GPE,1,1,-0.6808,2022-04-01
734285,Germany,GPE,1,1,-0.4404,2022-04-01
734285,U.K.,GPE,1,1,-0.4404,2022-04-01
734285,Javelin,PERSON,1,1,0.0,2022-04-01
734285,Ukrainian,NORP,1,1,0.0,2022-04-01
734285,Congressional,NORP,1,1,0.3262,2022-04-01
734285,Tod Wolters,PERSON,1,1,0.3262,2022-04-01
734285,U.S.,GPE,1,1,0.3262,2022-04-01
734285,Ukraine,GPE,1,1,0.3262,2022-04-01
734285,Russian,NORP,1,1,0.3262,2022-04-01
734285,U.S.,GPE,1,1,0.3262,2022-04-01
734285,Ukrainian,NORP,1,1,0.714,2022-04-01
734285,Russians,NORP,1,1,0.714,2022-04-01
734285,U.S.,GPE,1,1,0.5678,2022-04-01
734285,Abrams,PERSON,1,1,-0.7131,2022-04-01
734285,Ukrainian,NORP,1,1,0.0516,2022-04-01
734285,Russian,NORP,1,1,0.0516,2022-04-01
734285,Ukraine,GPE,1,1,0.25,2022-04-01
734285,Russians,NORP,1,1,0.25,2022-04-01
